original,word1,score1,word2,score2,word3,score3,word4,score4,word5,score5,word6,score6,word7,score7,word8,score8,word9,score9,word10,score10
Marja,Johanna,0.9422250986099243,Mirja,0.9408513307571411,Kari,0.9390015006065369,Päivi,0.9378143548965454,Mikko,0.9368199110031128,Pirkko,0.9325506091117859,Sirkku,0.9286289215087891,Birute,0.9278412461280823,Mustonen,0.9267659783363342,Tuomas,0.9266005754470825
Boris,Helmut,0.8658864498138428,Luts,0.8650721907615662,Erik,0.8618947267532349,Eugen,0.8610666394233704,Arno,0.8584272861480713,Kalev,0.8542507290840149,Helmi,0.8523955345153809,Lepik,0.8517153263092041,Elmar,0.8511924743652344,Evald,0.8506208062171936
kate,gaas,0.7917847633361816,valgusvoog,0.7767855525016785,väljahingatav,0.7735437750816345,niiskus,0.7498714923858643,sõiduk,0.7485538721084595,taevavõlv,0.7467189431190491,pealispind,0.7462260723114014,rutiin,0.7450467348098755,jäse,0.7428364753723145,hooldus,0.7408382892608643
sort,siub,0.8059882521629333,takt,0.775410532951355,istmelaud,0.7547338604927063,ilmakaar,0.7337536811828613,sõlm,0.7336734533309937,rakk,0.7332464456558228,klahv,0.7220606207847595,tuletusliide,0.7167850136756897,verbiklass,0.7119971513748169,iidol,0.7086645364761353
neeger,meesterahvas,0.832977831363678,lõvi,0.8176592588424683,mära,0.8147010803222656,nukk,0.814623236656189,hirv,0.8069041967391968,neitsi,0.8016749620437622,kink,0.7985034584999084,karusnahk,0.7984933853149414,sääreluu,0.7966857552528381,riietatud,0.7966181635856628
kandmine,kaunistamine,0.8069014549255371,initsiatsioon,0.7924460768699646,põrgupiin,0.790145754814148,süütamine,0.788679838180542,itkemine,0.7841066718101501,vargus,0.7825092673301697,kombetalitus,0.7757758498191833,suremine,0.7755640745162964,soosing,0.7751803994178772,lahkunu,0.774467945098877
var,AJAE1990,0.8161318302154541,09,0.8085569143295288,:),0.8084465861320496,GEN,0.7886580228805542,viņš,0.7732816934585571,DAT,0.7717654705047607,tulit,0.7702851295471191,hai,0.769806981086731,venäläinen,0.7671672105789185,Mt,0.7656821012496948
ärgitama,innustama,0.771095871925354,loometöö,0.7271925806999207,õhutama,0.7194963693618774,julgustama,0.7091683745384216,rahvaesteetika,0.7021576166152954,K. Raud,0.6987133622169495,kaasvestleja,0.6882016658782959,harimine,0.6865574717521667,süvenemine,0.6854178309440613,sügavuti,0.6828543543815613
õnnistus,Jumal,0.8416239023208618,vaenlane,0.837939977645874,patt,0.8181754350662231,igavene,0.7968210577964783,kuri,0.796534538269043,õnn,0.7924767732620239,imepärane,0.7821949124336243,deemon,0.7783376574516296,hing,0.7736847996711731,ingel,0.7697346806526184
ammutama,lähendama,0.8151666522026062,ilmutama,0.7783066630363464,levitama,0.774264395236969,valgustama,0.771298885345459,kõnetama,0.7642743587493896,propageerima,0.7510541677474976,inimteadvus,0.7499663829803467,kätkema,0.7486833333969116,väärtustama,0.7476500272750854,avardama,0.7434550523757935
sulane,tall,0.8833110332489014,minia,0.8773738741874695,kärbes,0.8712199926376343,ämm,0.8710611462593079,põrsas,0.8698577880859375,küpsetama,0.8678690195083618,teenija,0.8636751174926758,perenaine,0.8579633831977844,õmblema,0.8549669981002808,võõrasema,0.8549498319625854
reetma,varjama,0.8187681436538696,eksitama,0.8178679943084717,ilmutama,0.7932080030441284,kohtlema,0.7901546955108643,lõbustama,0.7825210094451904,kägistama,0.7796120643615723,vaevama,0.7771886587142944,samastuma,0.7759729623794556,väljavalitu,0.7717547416687012,kõiketeadev,0.7715980410575867
ainekava,LAK-õpe,0.8772571086883545,koolijuhtimine,0.8367682695388794,arvutipõhis,0.8320004940032959,programmeerimine,0.8261629343032837,täiendusõpe,0.8247910141944885,teiskeelne,0.8246203064918518,õppevara,0.8242233991622925,kutsestandard,0.8233219385147095,õpetajaharidus,0.8225703239440918,lõputöö,0.8174294233322144
vastuvõetav,võrdväärne,0.7832829356193542,ammenduma,0.7826008796691895,mõeldav,0.7784793376922607,probleemitu,0.7572052478790283,ammendama,0.7503196001052856,soovitav,0.7486962080001831,tõelus,0.7445564270019531,vaieldav,0.7440741062164307,dünastiline,0.7438069581985474,kontrollitav,0.743732750415802
Korhonen,Tarja,0.9847893714904785,Koivisto,0.984595775604248,Vesa,0.9801629781723022,Riitta,0.9788722395896912,Heinonen,0.951155960559845,Mirja,0.9504868388175964,Ari,0.9504168033599854,Nikula,0.9467437267303467,Heikkinen,0.9460256099700928,Sanna,0.9459841251373291
pulk,nöör,0.924595832824707,teivas,0.9242998361587524,nuga,0.9189075231552124,lagi,0.9076822996139526,latt,0.9068663120269775,rätik,0.9064542651176453,süsi,0.9036816358566284,kauss,0.8983965516090393,lõug,0.8962372541427612,tuhk,0.8961275815963745
yleisen,suomalaisen,0.9896858930587769,kielitieteen,0.9828101396560669,saamen,0.9805175065994263,käännöstieteiden,0.9685044288635254,kulttuurin,0.9544609189033508,yliopiston,0.9538974761962891,laitoksen,0.9533101320266724,käytäntöä,0.9524697661399841,opettamisesta,0.9518019556999207,keskuksen,0.9512062072753906
segamini,segi,0.8585910797119141,trepiaste,0.817062497138977,paiste,0.8166675567626953,kombel,0.8041906356811523,Uttel,0.7949151396751404,tavakohaselt,0.7796348333358765,harpuun,0.7793301343917847,jalga,0.7786659002304077,keetmine,0.7720402479171753,lehv,0.7704230546951294
kadu,elusus,0.7586681842803955,üldsuund,0.7358317375183105,sulam,0.735389232635498,reeglipärasus,0.7348388433456421,distinktiivne,0.7291740775108337,tähenduslikult,0.7258148193359375,vulgaarne,0.7232198715209961,eristumine,0.7227842807769775,analüütilisus,0.7182844281196594,väliskeskkond,0.7166335582733154
oi,oh,0.9013732671737671,madalake,0.8907526731491089,ah,0.890494704246521,tuu,0.8614943027496338,kül,0.8561248183250427,oo,0.853305459022522,tulõ,0.8531322479248047,kurvastama,0.8516973257064819,üteh,0.8487695455551147,olõ,0.8481312990188599
kirjastaja,publitseerimine,0.7413136959075928,teatrijuht,0.7311708331108093,toimetaja,0.7177506685256958,kirjastamine,0.7169045805931091,sihikindel,0.706641674041748,Maximilian,0.7041058540344238,väljaandja,0.702489972114563,elekt,0.7008434534072876,rakendusvõimalus,0.6981638073921204,keelealane,0.6961692571640015
algvorm,tüveallomorf,0.8817732334136963,grammatiliselt,0.862653374671936,käändevorm,0.8611745834350586,verbivorm,0.8602995276451111,sõnavorm,0.855755090713501,põhiverb,0.8549041748046875,põhisõna,0.8541535139083862,ainukordne,0.8531765937805176,käändsõna,0.8509588241577148,morfeem,0.8495562076568604
Margus,Eva,0.9324840307235718,Katrin,0.9286452531814575,Valve-Liivi,0.9277873039245605,Uusen,0.920418918132782,Hallap,0.9179156422615051,Raul,0.91731858253479,Harri,0.913807213306427,Rammo,0.9108567237854004,Birute,0.9104260206222534,Marika,0.9075047969818115
karp,komm,0.8847436308860779,saabas,0.8628977537155151,nõel,0.856917142868042,pliiats,0.8421193361282349,toru,0.8366665840148926,pähkel,0.8323091268539429,teivas,0.831595778465271,peretütar,0.8308426737785339,vann,0.8281370401382446,nukk,0.8281323909759521
seepeale,Ejgeli,0.8647668957710266,Juudit,0.8577792644500732,Ergo,0.8526554703712463,Jelo,0.8515580892562866,Uttel,0.8325120806694031,kaebaja,0.8254098296165466,labidas,0.8234567046165466,Brezhnev,0.8159922361373901,kiisu,0.8151971101760864,ükskord,0.8123424053192139
kirjutatu,käiv,0.7025120854377747,mälestuslik,0.683154284954071,johtuvalt,0.6732627153396606,rahvaehtsus,0.6718413829803467,põhiallikas,0.6709500551223755,imbumine,0.6683617830276489,süstematiseerima,0.6683321595191956,süüvima,0.6667180061340332,arvustama,0.6657689809799194,antiikaegne,0.6651560664176941
äratuntav,eristatav,0.8245096206665039,tunnuslik,0.7793984413146973,luuleline,0.7702389359474182,stereotüüpne,0.7647218704223633,silmatorkav,0.761223554611206,määratletav,0.7606949806213379,ïudbabc,0.7549999952316284,tõlgitav,0.7539882063865662,eripärane,0.7509118318557739,isikupärane,0.7503470778465271
